224.383	224.197	224.002	223.799	223.576	223.35	223.118	222.895	222.692	222.507	222.377	222.281	222.221	222.23	222.264	222.329	222.426	222.524	222.625	222.714	222.787	222.841	222.883	222.915	222.936	222.956	222.978	222.997	223.038	223.084	223.133	223.215	223.291	223.369	223.474	223.573	223.668	223.792	223.912	224.027	224.15	224.257	224.355	224.429	224.462	224.457	224.395	224.286	224.117	223.955	223.768	223.544	223.32	223.058	222.754	222.496	222.209	221.901	221.685	221.473	221.281	221.152	221.013	220.871	220.725	220.558	220.39	220.224	220.066	219.918	219.817	219.744	219.703	219.712	219.743	219.805	219.901	220.018	220.155	220.313	220.484	220.662	220.849	221.034	221.221	221.393	221.563	221.723	221.866	222.005	222.141	222.257	222.381	222.506	222.625	222.747	222.872	223.009	223.16	223.33	223.508	223.689	223.873	224.171	224.416	224.611	224.796	224.977	225.151	225.322	225.486	225.642	225.709	225.815	225.96	226.1	226.238	226.368	226.5	226.633	226.765	226.898	227.035	227.172	227.316	227.446	227.562	227.68	227.797	227.912	228.018	228.121	228.215	228.307	228.392	228.471	228.547	228.616	228.684	228.753	228.817	228.874	228.923	228.965	228.999	229.024	229.035	229.033	229.022	229.006	228.976	228.944	228.908	228.873	228.85	228.824	228.784	228.758	228.727	228.696	228.665	228.637	228.601	228.566	228.519	228.46	228.394	228.314	228.219	228.116	227.999	227.87	227.736	227.593	227.439	227.278	227.109	226.937	226.76	226.582	226.403	226.226	226.048	225.87	225.703	225.534	225.367	225.2	225.033	224.87	224.71	224.548
224.169	224.055	223.988	223.961	223.979	224.018	224.076	224.137	224.182	224.203	224.182	224.122	224.02	223.873	223.697	223.491	223.284	223.067	222.855	222.683	222.537	222.417	222.353	222.307	222.28	222.287	222.312	222.35	222.405	222.473	222.548	222.647	222.747	222.85	222.975	223.102	223.226	223.373	223.521	223.672	223.833	223.998	224.159	224.347	224.537	224.723	224.933	225.13	225.308	225.475	225.604	225.697	225.771	225.787	225.739	225.639	225.474	225.239	224.944	224.576	224.129	223.645	223.156	222.66	222.229	221.837	221.505	221.285	221.126	221.037	221.044	221.112	221.243	221.43	221.663	221.94	222.267	222.634	223.048	223.506	224.005	224.539	225.108	225.707	226.326	226.971	227.632	228.3	228.984	229.664	230.34	231.016	231.672	232.309	232.929	233.526	234.1	234.648	235.16	235.64	236.085	236.498	236.876	237.173	237.457	237.729	237.96	238.155	238.311	238.427	238.508	238.548	238.594	238.584	238.519	238.419	238.287	238.129	237.942	237.726	237.486	237.224	236.946	236.65	236.34	236.024	235.711	235.408	235.109	234.816	234.547	234.298	234.07	233.879	233.718	233.594	233.519	233.492	233.509	233.589	233.72	233.898	234.132	234.405	234.709	235.048	235.405	235.776	236.143	236.493	236.82	237.12	237.382	237.597	237.758	237.87	237.935	237.942	237.894	237.797	237.635	237.426	237.164	236.852	236.496	236.097	235.666	235.203	234.71	234.199	233.67	233.128	232.585	232.037	231.486	230.941	230.403	229.868	229.348	228.839	228.34	227.858	227.395	226.951	226.53	226.13	225.75	225.401	225.081	224.791	224.547	224.338
224.273	224.45	224.707	225.021	225.383	225.73	226.042	226.304	226.463	226.528	226.483	226.332	226.069	225.682	225.2	224.632	224.019	223.355	222.654	222.007	221.377	220.776	220.271	219.799	219.373	219.015	218.696	218.423	218.205	218.037	217.921	217.866	217.869	217.931	218.055	218.232	218.464	218.75	219.08	219.445	219.86	220.309	220.776	221.319	221.886	222.458	223.072	223.662	224.23	224.761	225.22	225.614	225.949	226.2	226.365	226.42	226.386	226.253	225.99	225.625	225.153	224.639	224.102	223.581	223.178	222.864	222.665	222.629	222.694	222.866	223.146	223.506	223.942	224.454	225.032	225.678	226.39	227.158	227.983	228.871	229.816	230.807	231.852	232.933	234.044	235.184	236.341	237.5	238.66	239.815	240.954	242.035	243.063	244.024	244.932	245.769	246.532	247.225	247.831	248.353	248.815	249.207	249.535	249.645	249.817	249.989	250.115	250.198	250.241	250.241	250.189	250.084	250.117	249.999	249.794	249.537	249.23	248.87	248.45	247.966	247.418	246.808	246.131	245.389	244.583	243.721	242.804	241.861	240.871	239.83	238.768	237.673	236.529	235.364	234.125	232.787	231.392	229.95	228.565	227.546	227.028	227.109	227.956	229.36	231.129	233.2	235.239	237.139	238.91	240.456	241.765	242.907	243.836	244.586	245.162	245.589	245.882	246.042	246.083	246.014	245.824	245.532	245.14	244.656	244.094	243.452	242.759	242.008	241.206	240.37	239.502	238.606	237.698	236.771	235.827	234.881	233.929	232.973	232.038	231.118	230.22	229.367	228.552	227.779	227.067	226.413	225.818	225.313	224.887	224.553	224.347	224.255
224.212	224.185	224.217	224.279	224.305	224.292	224.234	224.123	223.958	223.731	223.449	223.105	222.691	222.202	221.645	221.015	220.353	219.649	218.91	218.205	217.506	216.851	216.287	215.804	215.422	215.074	214.74	214.399	213.991	213.531	213.005	212.458	211.902	211.348	210.91	210.556	210.34	210.355	210.583	211.045	211.738	212.605	213.592	214.682	215.791	216.864	217.909	218.857	219.7	220.442	221.07	221.611	222.052	222.41	222.691	222.881	223.009	223.08	223.082	223.052	223.002	222.958	222.945	222.975	223.089	223.276	223.543	223.922	224.378	224.911	225.533	226.215	226.968	227.8	228.708	229.698	230.787	231.963	233.225	234.589	236.038	237.566	239.182	240.83	242.479	244.112	245.69	247.18	248.481	249.732	251.124	251.996	252.662	253.108	253.335	253.35	253.167	252.846	252.337	251.649	251.018	250.351	249.681	248.983	248.365	247.852	247.447	247.128	246.906	246.793	246.323	245.618	246.061	246.54	247.042	247.617	248.213	248.783	249.281	249.668	249.93	250.071	250.043	249.854	249.498	248.968	248.269	247.39	246.342	245.138	243.77	242.275	240.637	238.949	237.172	235.269	233.288	231.16	229.057	227.54	227.006	227.55	229.194	231.36	233.625	235.992	238.141	240.06	241.816	243.362	244.709	245.804	246.693	247.366	247.787	248.019	248.059	247.928	247.693	247.397	247.071	246.759	246.477	246.249	246.082	245.963	245.907	245.855	245.785	245.684	245.493	245.191	244.746	244.141	243.374	242.431	241.315	240.049	238.658	237.188	235.661	234.136	232.637	231.19	229.866	228.642	227.536	226.588	225.786	225.136	224.67	224.366
222.359	222.214	222.012	221.69	221.126	220.52	219.841	219.229	218.554	217.81	217.018	216.137	215.193	214.254	213.327	212.485	211.849	211.456	211.346	211.56	211.998	212.622	213.389	214.236	215.123	216.017	216.889	217.713	218.44	219.058	219.542	219.92	220.123	220.146	219.881	219.369	218.597	217.581	216.392	215.101	213.889	212.846	212.085	211.772	211.854	212.324	213.242	214.401	215.669	216.972	218.08	219.001	219.665	220.167	220.525	220.77	220.95	221.074	221.182	221.29	221.416	221.598	221.835	222.135	222.536	223.023	223.594	224.316	225.115	225.979	226.841	227.671	228.47	229.181	229.899	230.645	231.519	232.519	233.668	235	236.5	238.152	239.977	241.886	243.838	245.813	247.676	249.662	251.125	252.461	253.643	254.061	254.055	253.621	252.792	251.716	250.448	249.203	247.861	246.457	245.305	244.231	243.262	242.48	241.822	241.297	240.95	240.742	240.694	240.341	239.975	239.544	240.813	241.793	242.721	243.567	244.315	244.987	245.625	246.213	246.756	247.253	247.688	248.038	248.283	248.405	248.381	248.16	247.724	247.077	246.185	245.046	243.64	241.958	240.002	237.737	235.299	232.796	230.542	229.412	229.465	230.651	232.825	235.29	237.647	239.93	241.943	243.823	245.553	247.057	248.296	249.214	249.858	250.188	249.736	248.812	247.447	245.903	244.386	242.955	241.74	240.71	239.9	238.245	237.5	238.069	238.839	240.018	241.56	244.509	246.925	248.923	250.372	251.328	251.808	251.465	250.528	249.101	247.206	244.957	242.416	239.759	237.101	234.542	232.24	230.128	228.223	226.557	225.099	223.877	223.055	222.558
222.833	223.532	223.712	223.336	222.327	221.167	219.85	218.859	217.803	216.738	215.749	214.817	214.103	213.698	213.53	213.608	213.91	214.357	214.851	215.333	215.797	216.25	216.715	217.219	217.792	218.488	219.298	220.206	221.256	222.372	223.502	224.662	225.636	226.389	226.805	226.901	226.687	226.143	225.332	224.235	222.896	221.312	219.543	217.851	216.34	215.22	214.801	215.02	215.792	217.043	218.235	219.194	219.792	220.138	220.321	220.385	220.401	220.359	220.329	220.295	220.29	220.388	220.558	220.821	221.245	221.811	222.496	223.42	224.421	225.444	226.343	227.042	227.534	227.671	227.664	227.588	227.709	228.111	228.852	229.968	231.375	233.059	235.043	237.267	239.671	242.256	245.012	247.666	249.643	251.087	251.879	251.883	251.284	250.148	248.629	247.01	245.386	244.049	242.905	242.019	241.568	241.361	241.359	241.578	241.89	242.27	242.682	243.086	243.487	242.924	242.598	243.04	243.469	243.783	243.891	243.759	243.459	243.059	242.615	242.13	241.655	241.289	241.048	240.936	241.021	241.227	241.508	241.948	242.463	243.074	243.825	244.447	244.847	244.704	244.056	242.937	241.342	239.484	237.53	236.022	235.126	235.055	236.063	237.711	239.714	242.018	244.249	246.379	248.312	249.897	251.148	252.016	252.625	252.8	251.912	250.299	248.277	246.264	244.266	242.319	240.753	239.527	238.742	236.413	235.883	237.403	238.649	240.186	242.203	245.377	248.018	250.084	251.12	252.618	254.568	255.177	254.645	253.2	250.958	248.139	244.846	241.442	238.091	234.881	232.033	229.37	226.901	224.643	222.748	221.385	221.206	221.794
227.363	228.886	229.398	229.05	227.849	226.306	224.4	222.641	220.862	219.265	218.415	218.22	218.701	219.928	221.071	222.066	222.509	222.585	222.307	221.491	220.521	219.494	218.937	218.762	219.045	219.811	220.784	221.898	223.114	224.354	225.569	226.743	227.803	228.728	229.437	229.906	230.113	230.01	229.643	229.018	228.191	227.16	225.894	224.424	222.693	220.88	219.421	218.265	217.387	216.48	215.894	215.621	215.785	216.097	216.509	216.989	217.487	217.937	218.405	218.77	219.028	219.035	218.944	218.861	219.013	219.441	220.097	220.985	221.943	222.926	223.893	224.747	225.429	225.755	225.823	225.684	225.538	225.658	226.166	227.112	228.446	230.184	232.377	234.979	237.918	241.214	244.562	247.675	250.273	251.741	252.543	252.774	251.871	250.047	247.731	245.464	243.509	242.305	241.662	241.402	241.716	242.524	243.681	245.186	246.731	248.253	249.58	250.658	251.443	250.581	250.506	251.828	250.614	250.835	250.8	250.289	249.499	248.433	247.076	245.468	243.639	241.792	239.974	238.271	236.984	236.176	236.05	236.846	238.299	240.213	242.56	244.839	246.831	248.281	249.118	249.371	249.027	248.227	247.056	245.565	244.019	242.538	241.577	241.248	241.569	242.577	243.951	245.534	247.125	248.517	249.617	250.333	250.733	250.833	250.352	249.76	249.865	247.894	247.112	246.363	245.742	245.234	244.831	244.052	243.53	243.286	242.962	242.791	242.83	243.951	245.173	246.433	247.51	248.761	250.334	251.938	252.777	252.503	251.06	248.795	245.924	242.784	239.596	236.435	233.532	230.704	227.891	225.214	223.01	221.828	222.687	224.791
230.032	229.429	228.438	226.97	224.932	222.483	219.684	217.256	215.754	215.529	216.612	218.16	219.749	221.272	222.388	223.128	223.301	223.123	222.66	221.763	220.742	219.678	219.169	219.203	219.871	220.964	222.306	223.753	225.265	226.886	228.553	230.292	231.936	233.389	234.535	235.302	235.803	235.799	235.359	234.458	233.335	232.014	230.559	229.05	227.307	225.281	223.508	222.255	221.814	221.282	220.636	219.731	218.695	218.053	217.765	218.082	218.606	219.268	220.217	221.028	221.643	221.407	220.66	219.466	218.521	218.293	218.869	220.06	221.342	222.562	223.837	225.061	226.194	227.158	227.839	228.21	228.157	227.896	227.571	227.449	227.881	228.967	230.767	233.164	236.089	239.523	243.043	246.387	249.302	251.337	252.487	252.284	251.036	249.039	246.823	244.742	242.951	241.949	241.455	241.486	242.157	243.183	244.46	245.876	247.194	248.358	249.249	249.903	250.351	250.62	250.863	251.121	251.492	251.012	252.034	252.581	253.047	253.345	253.398	253.001	252.259	251.312	250.298	249.369	248.684	248.263	248.175	248.494	249.134	250.028	251.199	252.456	253.675	254.735	255.489	255.87	255.815	255.309	254.384	252.902	251.298	249.771	248.502	247.616	247.178	247.328	247.981	248.981	249.782	250.294	250.341	250.182	249.956	249.715	248.539	247.65	247.277	247.763	248.578	250.33	251.217	251.974	252.491	252.514	252.093	251.263	250.053	248.764	247.558	246.864	246.679	247.005	248	249.26	250.644	252.095	253.303	254.161	253.539	252.917	251.572	249.484	247.081	244.559	242.082	239.773	237.675	235.767	234.022	232.473	231.325	230.528
238.995	237.166	235.352	233.627	232.205	231.138	230.5	230.294	230.403	230.71	231.135	231.557	231.87	231.957	231.768	231.31	230.619	229.787	228.894	228.048	227.306	226.754	226.536	226.457	226.434	226.18	225.782	225.962	227.155	229.013	230.93	233.197	235.645	238.225	240.717	242.625	243.555	243.388	242.701	241.016	239.109	236.959	234.676	232.421	229.989	227.291	225.37	225.279	227.132	228.836	229.136	228.313	226.442	224.815	223.657	223.603	223.993	224.741	226.035	227.159	227.963	227.763	226.842	225.093	223.262	221.759	221.006	221.435	222.445	223.766	225.326	226.878	228.333	229.756	230.902	231.758	232.133	232.074	231.591	230.746	229.918	229.429	229.799	230.897	232.68	235.154	238.08	241.194	244.262	246.987	248.791	249.553	249.329	248.584	247.541	246.501	245.564	245.11	244.955	245.071	245.598	246.218	246.847	247.341	247.622	247.681	247.585	247.444	247.341	247.438	247.73	248.249	249.152	250.723	251.628	253.024	254.331	255.508	256.555	257.277	257.705	257.907	257.956	257.892	257.849	257.804	257.771	257.796	257.802	257.788	257.782	257.748	257.683	257.68	257.646	257.597	257.574	257.478	257.259	256.295	255.319	254.536	253.884	253.563	253.622	254.143	255.265	256.756	257.718	258.131	257.766	257.167	256.444	255.335	252.378	249.342	246.963	246.632	248.096	250.241	252.918	254.751	256.227	256.962	256.947	256.223	254.809	253.083	251.308	250.032	249.309	249.169	249.775	250.767	252.028	253.388	254.558	255.446	255.977	256.164	256.039	255.458	254.534	253	251.492	249.903	248.321	246.851	245.427	243.995	242.471	240.811
253.347	252.601	251.761	250.943	250.219	249.71	249.455	249.485	249.716	250.069	250.42	250.651	250.672	250.412	249.864	249.068	248.082	247.021	245.942	244.946	244.091	243.336	242.697	241.897	240.826	238.735	235.65	231.264	227.048	225.979	228.933	232.088	235.087	238.514	242.656	246.54	249.65	251.135	251.243	250.571	248.475	245.384	241.738	238.445	235.295	232.524	230.916	230.741	231.745	232.894	233.355	233.14	232.23	231.337	230.668	230.666	231.04	231.715	232.539	233.174	233.47	233.144	232.553	231.788	231.288	231.054	231.095	231.394	231.563	231.557	231.054	230.723	230.696	231.422	232.478	233.764	235.13	236.312	237.208	237.611	237.642	237.463	237.334	237.494	238.088	239.281	240.965	242.976	245.156	247.109	248.593	249.326	249.233	249.058	248.65	248.23	247.904	247.904	248.025	248.228	248.617	248.994	249.343	249.65	249.928	250.153	250.41	250.675	250.96	251.254	251.579	251.914	252.325	252.905	253.619	254.174	254.7	255.154	255.55	255.257	255.554	255.831	256.121	256.426	256.822	257.184	257.478	257.658	257.675	257.551	257.324	257.033	256.729	256.595	256.62	256.77	257.163	257.573	257.934	258.025	257.927	257.672	257.299	257.003	256.902	257.328	258.288	259.682	261.077	262.15	262.742	263.001	262.528	261.222	258.762	255.607	251.543	250.806	251.111	252.457	254.46	255.876	257.219	257.801	257.701	256.989	255.857	254.691	253.666	253.145	252.981	253.087	253.312	253.499	253.628	253.657	253.703	253.798	254.05	254.318	254.836	254.85	254.538	254.528	254.457	254.367	254.263	254.288	254.539	254.447	254.265	253.904
